update,avgR,doneEps,fps,KL,elite
59,0.358384,52,4972.74,0.00205228,48321
60,0.357953,49,4851.7,0.00362107,49140
61,0.341608,44,4596.18,0.00117329,49959
62,0.336087,46,4680.28,0.00276159,50778
63,0.314184,42,4631.16,0.0028444,51597
64,0.362336,50,4766.67,0.00143389,52416
65,0.372315,49,4852.71,0.000278521,53235
66,0.35121,46,4705.87,0.00172941,54054
67,0.338473,51,4851.46,0.00225473,54873
68,0.372235,49,4806,0.00143976,55692
69,0.387036,51,4941.73,0.0024019,56511
70,0.362963,45,4861.31,0.00259764,57330
71,0.342471,49,4804.79,0.00296823,58149
72,0.341063,49,4850.3,0.00335587,58968
73,0.367946,46,4878.73,0.00183392,59787
74,0.357405,48,5054.89,0.0013273,60606
75,0.342232,45,4866.67,0.00169715,61425
76,0.328018,47,4790.19,0.000793144,62244
77,0.369169,51,4821.66,0.000773014,63063
78,0.39245,49,4882.42,0.000566482,63882
79,0.358491,45,4959.69,0.0027234,64701
80,0.334883,47,4869.91,0.0018794,65520
81,0.337561,47,4794.9,0.000535914,66339
82,0.35781,47,4856.61,0.00275165,67158
83,0.358639,44,4816.67,0.00170085,67977
84,0.346125,46,4782.11,0.000867833,68796
85,0.362279,48,4878.19,0.00198135,69615
86,0.338483,42,4747.39,0.00187136,70434
87,0.376242,54,5072.51,0.00167343,71253
88,0.396277,50,5022.71,0.00265188,72072
89,0.388103,50,4992.39,0.00253083,72891
90,0.352675,46,4799.86,0.00205518,73710
91,0.358909,47,4703.34,0.00224365,74529
92,0.35739,49,4754.25,0.00213952,75348
93,0.382248,49,4609.94,0.00190693,76167
94,0.393327,51,5011.76,0.00165288,76986
95,0.359235,44,3609.7,0.00305975,77805
96,0.336991,41,3873.7,0.00141786,78624
97,0.353496,43,4589.9,0.00225829,79443
98,0.33809,43,3356.7,0.00212514,80262
99,0.356534,47,3454.31,0.000973706,81081
100,0.367197,46,3445.7,0.00193524,81900
101,0.360944,43,3198.68,0.00264132,82719
102,0.350468,45,3289.69,0.000988237,83538
103,0.352878,45,3318.04,0.00337309,84357
104,0.364905,48,3302.18,0.00111491,85176
105,0.396817,51,3350.67,0.00222806,85995
106,0.381776,47,3185.59,0.00231898,86814
107,0.360851,45,3306.57,0.00348591,87633
108,0.341115,45,3128.46,0.00150101,88452
109,0.344304,42,3347.85,0.00271687,89271
110,0.345984,41,3244.38,0.00163862,90090
111,0.361079,44,2992.99,0.00237088,90909
112,0.33013,42,3313,0.00079426,91728
113,0.348214,45,3021.32,0.0017997,92547
114,0.399422,49,3203.98,0.00186531,93366
115,0.349836,44,2920.67,0.000847376,94185
116,0.319601,37,3142.52,0.0024186,95004
117,0.337328,47,2909.59,0.00125398,95823
118,0.379858,44,3163.61,0.00242473,96642
119,0.326456,36,2851.24,0.00196789,97461
120,0.340927,42,3175.03,0.000711007,98280
121,0.338403,42,3227.52,0.00311452,99099
122,0.362631,50,3163.52,0.0020897,99918
123,0.386923,42,3027.83,0.00329976,100000
124,0.374774,46,3176.71,0.00241839,100000
125,0.35349,47,3089.31,0.00342072,100000
126,0.353081,48,3128.49,0.00233137,100000
127,0.39737,50,3286.74,0.000928279,100000
128,0.382597,45,3361.52,0.00262838,100000
129,0.362549,47,4345.66,0.00221744,100000
130,0.377968,48,4959.47,0.000327237,100000
131,0.383152,45,5631.84,0.00339002,100000
132,0.366239,46,5426.66,0.00327928,100000
133,0.394734,48,5802.45,0.00172184,100000
134,0.365433,48,5697.91,0.00216606,100000
135,0.383142,46,5062.8,0.00143349,100000
136,0.37175,46,5512.45,0.00159028,100000
137,0.350219,41,5453.53,0.00288541,100000
138,0.353277,43,5516.14,0.00147365,100000
139,0.319221,43,5293.82,0.00115726,100000
140,0.391771,45,5499.52,0.00214472,100000
141,0.342642,40,5518.84,0.00183927,100000
142,0.361,41,5457.58,0.00168863,100000
143,0.364803,50,5628.8,0.00106893,100000
144,0.353389,45,5499.72,0.000602341,100000
145,0.388381,45,5653.37,0.00242885,100000
146,0.366343,41,5573.14,0.00226296,100000
147,0.338371,42,5502.42,0.00119862,100000
148,0.329517,42,5430.72,0.00294325,100000
149,0.361025,40,5269.89,0.00263527,100000
150,0.357241,42,5360.77,0.00305097,100000
151,0.354808,39,5536.37,0.00352786,100000
152,0.35957,45,5334.25,0.00204434,100000
153,0.361378,45,5158.27,0.00173264,100000
154,0.373504,43,5521.55,0.00230493,100000
155,0.350061,39,5409.4,0.0012109,100000
156,0.351356,41,5053.32,0.00149366,100000
157,0.372556,46,5237.35,0.00198577,100000
158,0.362674,41,5008.94,0.00217423,100000
159,0.350724,43,4792.82,0.00315344,100000
160,0.364973,43,5038.29,0.0023247,100000
161,0.364247,45,5032.44,0.00177536,100000
162,0.389161,46,5536.86,0.00141053,100000
163,0.382256,47,5569.32,0.00259582,100000
164,0.374276,45,5422.67,0.00174828,100000
165,0.367653,42,5417.78,0.00119009,100000
166,0.368899,47,5541.73,0.00158873,100000
167,0.334739,36,5251.09,0.00285183,100000
168,0.32269,41,5189.71,0.00106395,100000
169,0.353902,41,5382.89,0.00117442,100000
170,0.316716,37,5111.04,0.00257343,100000
171,0.382858,43,5376.17,0.00289781,100000
172,0.323026,39,4310.48,0.00151671,100000
173,0.324016,37,4001.47,0.00242576,100000
174,0.325309,38,4392.74,0.00248465,100000
175,0.359169,43,4515.76,0.00152535,100000
176,0.380771,45,4607.98,0.00175472,100000
177,0.385218,45,4715.1,0.00140953,100000
178,0.342362,39,4505.55,0.00162346,100000
179,0.364286,45,4418.4,0.00256064,100000
180,0.3876,45,4647.81,0.00202146,100000
181,0.376051,43,4608.69,0.00119034,100000
182,0.371273,44,4559.66,0.00270733,100000
183,0.33387,39,4527.77,0.00152279,100000
184,0.307708,33,4305.86,0.000929298,100000
185,0.360972,42,4542.12,0.00262919,100000
186,0.375238,47,4569.37,0.000905478,100000
187,0.338577,39,4284.24,0.00333937,100000
188,0.382322,46,4605.56,0.00190605,100000
189,0.392551,43,4499.48,0.00159928,100000
190,0.358634,43,4728.81,0.00107103,100000
191,0.344639,41,4494.81,0.000385638,100000
192,0.383439,47,4639.1,0.000699809,100000
193,0.356016,39,4528.37,0.00251464,100000
194,0.331032,37,4224.41,0.00219154,100000
195,0.348681,45,4600.54,0.00323747,100000
196,0.375988,45,4652.17,0.00315365,100000
197,0.376512,44,4695.61,0.00332296,100000
198,0.363116,39,4604.83,0.00123531,100000
199,0.338526,36,4516.86,0.00178538,100000
200,0.381177,47,4718.81,0.00117595,100000
201,0.352055,43,4532.96,0.00223594,100000
202,0.345212,40,4502.74,0.00231841,100000
203,0.358031,41,4507.19,0.000523474,100000
204,0.384781,48,4779.86,0.00230344,100000
205,0.394064,44,4727.52,0.00153829,100000
206,0.395992,47,4759.54,0.00409181,100000
207,0.405122,49,4896.91,0.00228525,100000
208,0.357378,39,4613.78,0.00169922,100000
209,0.384444,43,4562.1,0.00164484,100000
210,0.353756,40,4574.17,0.00232451,100000
211,0.305553,34,4148.76,0.00117738,100000
212,0.378118,46,4622.09,0.0022848,100000
213,0.38674,44,4681.75,0.00030956,100000
214,0.339764,40,4538.11,0.00149508,100000
215,0.362575,43,4535.89,0.00346208,100000
216,0.396571,50,4789.26,0.000881412,100000
217,0.410501,43,4819.46,0.0015028,100000
218,0.36319,45,4567.88,0.000458636,100000
219,0.397126,47,4669.27,0.00211009,100000
220,0.332629,36,4440.9,0.00284926,100000
221,0.352024,41,4511.64,0.00132185,100000
222,0.347874,40,4377.07,0.00229864,100000
223,0.354575,40,4112.71,0.000835483,100000
224,0.355859,44,4486.06,0.00247931,100000
225,0.373336,42,4662.95,0.00267652,100000
226,0.374818,43,4235.11,0.00129359,100000
227,0.348991,39,4513.72,0.00182187,100000
228,0.34063,39,4499.12,0.00267483,100000
229,0.381193,46,4774.14,0.00380441,100000
230,0.332568,41,4411.7,0.00106313,100000
231,0.366553,39,4353.36,0.00134625,100000
232,0.326776,37,4131.24,0.00213553,100000
233,0.353123,39,4128.94,0.00205839,100000
234,0.349354,38,4423.89,0.0010959,100000
235,0.327641,40,4276.27,0.00145101,100000
236,0.37642,41,4435.64,0.00118087,100000
237,0.38307,45,4504.83,0.00111154,100000
238,0.333398,39,4461.58,0.000615692,100000
239,0.394055,46,4642.05,0.00189762,100000
240,0.370783,40,4598.02,0.000686998,100000
241,0.362067,39,4421.19,0.00181503,100000
242,0.330946,39,4424.32,0.00330894,100000
243,0.37695,45,4524.23,0.00167048,100000
244,0.356194,39,4498.85,0.00252273,100000
245,0.358043,41,4488.45,0.00306577,100000
246,0.348007,37,4337.38,0.000719404,100000
247,0.2921,33,4354.67,0.000358155,100000
248,0.314808,34,4302.93,0.000494613,100000
249,0.349985,40,4275.01,0.00340859,100000
250,0.360119,43,4317.22,0.00162224,100000
251,0.387248,43,4536.71,0.00259185,100000
252,0.351531,39,4238.71,0.00172915,100000
253,0.353741,42,4356.86,0.00300695,100000
254,0.315963,35,4664.76,0.00157599,100000
255,0.365882,40,4677.14,0.00179798,100000
256,0.396503,46,4904.6,0.00221928,100000
257,0.396918,44,5012.59,0.00276006,100000
258,0.310274,35,4736.21,0.00232645,100000
259,0.344934,40,4702.95,0.00160282,100000
260,0.377623,42,4819.38,0.00108555,100000
261,0.380142,42,5008.17,0.000829055,100000
262,0.368907,42,4898.9,0.00159541,100000
263,0.415378,51,5224.2,0.00202912,100000
264,0.394551,43,5049.06,0.00212669,100000
265,0.365952,44,4917.71,0.00288148,100000
266,0.384074,45,4958.78,0.00253369,100000
267,0.31936,35,4772.04,0.00265681,100000
268,0.298477,34,4647.79,0.00261318,100000
269,0.344507,35,4476.13,0.00170867,100000
270,0.307641,35,4433.62,0.00210869,100000
271,0.389645,42,4765.02,0.00315476,100000
272,0.371565,46,4845.26,0.00224745,100000
273,0.377015,43,4572.23,0.00149122,100000
274,0.367725,42,4661.41,0.00257452,100000
275,0.349273,39,4676.34,0.00123961,100000
276,0.33414,38,4543.21,0.00191555,100000
277,0.331246,37,4693.87,0.000532113,100000
278,0.376412,43,4904.73,4.49412e-05,100000
279,0.355481,37,4773.84,0.00284099,100000
280,0.34206,39,4804.63,0.00117443,100000
281,0.322077,36,4523.53,0.0025662,100000
282,0.376417,43,5001.66,0.00143507,100000
283,0.386015,47,5113.62,0.00121262,100000
284,0.376505,42,4883.85,0.00243811,100000
285,0.373315,45,4508.2,0.00187857,100000
286,0.356622,39,4735.09,0.00257217,100000
287,0.375221,44,4626.43,0.00164589,100000
288,0.358936,39,4383.06,0.00154993,100000
289,0.353148,40,2952.79,0.00214065,100000
290,0.409556,51,4298.95,0.00149726,100000
291,0.383895,41,3891.03,0.00250961,100000
292,0.355087,41,4081.91,0.0039928,100000
293,0.360816,43,4516.99,0.00217633,100000
294,0.404167,46,4788.29,0.00282135,100000
295,0.376646,40,4635.58,0.00275011,100000
296,0.349349,38,4517.84,0.00175665,100000
297,0.28705,29,4767.89,0.0031251,100000
298,0.324312,39,4070.34,0.0043812,100000
299,0.347125,37,4463.85,0.00222128,100000
300,0.321009,35,4837.48,0.00232019,100000
301,0.404271,46,5356.46,-0.000246905,100000
302,0.354266,40,5028,0.00171758,100000
303,0.367225,45,5200.19,0.00276603,100000
304,0.377166,42,5043.5,0.00184211,100000
305,0.380509,43,5222.58,0.00142105,100000
306,0.397036,45,5281.84,0.00287058,100000
307,0.370064,43,5233.07,0.00131688,100000
308,0.345965,38,4970.97,0.000561829,100000
309,0.330257,37,4830.28,0.00143029,100000
310,0.325761,37,5202.32,0.00162356,100000
311,0.346896,39,5016.59,0.00268169,100000
312,0.362002,42,5072.87,0.00255468,100000
313,0.401905,48,5115.88,0.000916365,100000
314,0.36808,39,5185.43,0.0013409,100000
315,0.33457,36,4940.13,0.00197271,100000
316,0.32729,40,4944.15,0.00186798,100000
317,0.355248,39,5108.91,0.00238892,100000
318,0.34693,37,5091.65,0.00258622,100000
319,0.336681,35,4989.08,0.00310449,100000
320,0.377151,44,5330.29,0.000234072,100000
321,0.316028,38,5085.22,0.00160035,100000
322,0.356777,39,4858.59,0.00239773,100000
323,0.348546,38,5006.36,0.00287205,100000
324,0.344638,40,4944.79,0.00172487,100000
325,0.377002,40,5257.26,0.00192061,100000
326,0.33415,38,5085.46,0.00162,100000
327,0.347542,39,5157.03,0.00118314,100000
328,0.38909,45,5232.25,0.00223263,100000
329,0.328691,34,4699.21,0.00252576,100000
330,0.362484,40,5172.55,9.01258e-05,100000
331,0.34255,38,5053.55,0.00197999,100000
332,0.35715,37,4920.51,0.00181677,100000
333,0.332163,39,4954.34,0.000900892,100000
334,0.330438,35,5021.69,0.00331729,100000
335,0.35266,42,5103.51,0.00382631,100000
336,0.371329,39,5129.95,0.00187088,100000
337,0.361218,43,5268.49,0.00155901,100000
338,0.392865,46,5544,0.00319451,100000
339,0.399989,44,5228.02,0.00416066,100000
340,0.3512,38,5162.13,0.00272324,100000
341,0.350526,40,5215.17,0.00194867,100000
342,0.357341,40,5313.53,0.00224179,100000
343,0.346078,41,5245.7,0.00195937,100000
344,0.378938,42,5163.57,0.00168842,100000
345,0.39181,43,5103.85,0.00260052,100000
346,0.402245,47,5431.75,0.00179335,100000
347,0.39259,46,5345.84,0.00215109,100000
348,0.378768,44,4587.15,0.00305388,100000
349,0.348679,36,4141.51,0.00190741,100000
350,0.344266,35,4065.79,0.00217637,100000
351,0.353289,38,4998.77,0.00161526,100000
352,0.365503,39,4850.34,0.001947,100000
353,0.350181,39,3274.52,0.00351845,100000
354,0.338495,38,4230.53,0.00106125,100000
355,0.348844,38,5009.39,0.00166649,100000
356,0.347577,41,4619.03,0.000253455,100000
357,0.360079,37,3516.78,0.0015321,100000
358,0.369652,41,3433.77,0.00163278,100000
359,0.359759,38,4902.73,0.00174581,100000
360,0.340348,34,5173.36,0.00235919,100000
361,0.320881,37,4943.15,0.00280371,100000
362,0.350244,37,5219.06,0.00220691,100000
363,0.371275,40,4699.23,0.0011986,100000
364,0.390737,41,4717.85,0.0020414,100000
365,0.332714,37,5044.83,0.00396514,100000
366,0.334653,36,4805.46,0.00173267,100000
367,0.351038,38,4545.12,0.00194284,100000
368,0.357816,39,3792.43,0.00188319,100000
369,0.380545,43,3986.94,0.0031664,100000
370,0.362452,34,4867.22,0.000477756,100000
371,0.302483,30,4604.88,0.00502214,100000
372,0.290169,29,4462.38,0.00294565,100000
373,0.342997,36,4850.87,0.00307457,100000
374,0.386969,41,5086.65,0.00218073,100000
375,0.323886,32,3879.87,0.00088661,100000
376,0.365702,37,3501.14,0.00155497,100000
377,0.283446,27,3539.61,0.00133173,100000
378,0.262357,23,3490.84,0.00477421,100000
379,0.294521,29,4284.42,0.00196987,100000
380,0.290944,25,4245.97,0.00312197,100000
381,0.269947,26,4010.48,0.00175899,100000
382,0.302785,30,3251.26,0.00204371,100000
383,0.287742,30,3190.87,0.00186242,100000
384,0.304195,25,3984.68,0.00206343,100000
385,0.276931,26,3570.56,0.00312737,100000
386,0.256203,25,3604.03,0.00253973,100000
387,0.317651,28,3513.4,0.000996318,100000
388,0.308035,31,4559.05,0.00374839,100000
389,0.352237,38,4190.12,0.000710316,100000
390,0.305151,28,4372.16,0.00190288,100000
391,0.296046,26,4483.41,0.00224069,100000
392,0.295856,27,4695.9,0.00134651,100000
393,0.323162,32,4433.46,0.000946481,100000
394,0.287053,27,4994.13,0.00206311,100000
395,0.259886,23,4485.11,0.00393862,100000
396,0.271821,25,4653.23,0.00331379,100000
397,0.301442,28,4530.57,0.00253505,100000
398,0.264015,21,4346.36,0.00186336,100000
399,0.2246,20,3415.42,0.00194948,100000
400,0.305349,29,4353.86,0.00121019,100000
401,0.335161,35,4652.21,0.00215871,100000
402,0.32022,29,4526.46,0.00248479,100000
403,0.230307,19,4303.46,0.00220909,100000
404,0.265234,24,4441.77,0.00401102,100000
405,0.2592,21,4348.36,0.00226243,100000
406,0.227664,21,4319.97,0.00246231,100000
407,0.319703,30,4569.82,0.00180593,100000
408,0.233927,18,4167.26,0.00162488,100000
409,0.313293,29,4480.11,0.00239367,100000
410,0.262932,23,4374.04,0.00338618,100000
411,0.304957,30,4388.87,0.000511884,100000
412,0.225981,17,4164.18,0.00180111,100000
413,0.260242,22,4407.11,0.00143407,100000
414,0.28155,25,4244.28,0.00562379,100000
415,0.267163,24,4220.56,0.00241536,100000
416,0.254488,23,4250.05,0.00488755,100000
417,0.254088,22,4277.09,0.00172913,100000
418,0.253832,21,4331.54,0.000550339,100000
419,0.305843,29,4317.15,0.00220673,100000
420,0.339012,33,4766.2,0.00205508,100000
421,0.272715,26,4405.58,0.00191016,100000
422,0.283794,28,4348.68,0.00197055,100000
423,0.307817,27,4351.67,0.00308309,100000
424,0.254706,22,4338.66,0.00397463,100000
425,0.297728,30,4318.29,0.00279314,100000
426,0.278334,23,4118.19,0.00278372,100000
427,0.230612,19,4233.27,0.00261825,100000
428,0.283464,26,4442.93,0.000384345,100000
429,0.270951,24,4436.91,0.00338075,100000
430,0.291667,27,4394.09,0.00378845,100000
431,0.288402,26,4384.49,0.00123775,100000
432,0.313503,26,4215.36,0.00227121,100000
433,0.232438,21,4239.01,0.00213041,100000
434,0.302539,29,4342.77,0.00234362,100000
435,0.305295,27,4512.98,0.00328071,100000
436,0.259886,24,4424.33,0.0011537,100000
437,0.304765,28,4499.56,0.00272598,100000
438,0.236861,18,4291.03,0.00247884,100000
439,0.237585,21,4284.18,0.00225803,100000
440,0.269714,23,4349.06,0.00231616,100000
441,0.29276,27,4349.92,0.00205112,100000
442,0.254996,21,4313.26,0.00418756,100000
443,0.269522,22,4267.43,0.00293205,100000
444,0.197779,16,4130.38,0.00262775,100000
445,0.281191,24,4401.31,0.00216488,100000
446,0.269651,24,4206.22,0.00223626,100000
447,0.260949,24,4284.04,0.00337362,100000
448,0.262828,22,4204.51,0.00426954,100000
449,0.272885,23,4431.84,0.00310772,100000
450,0.209789,18,4155.1,0.00318149,100000
451,0.218356,16,4087.59,0.00168601,100000
452,0.259137,23,4035.7,0.00248442,100000
453,0.269156,22,4421.91,0.00265933,100000
454,0.284937,25,4389.23,0.00217129,100000
455,0.287069,24,4465.91,0.00112309,100000
456,0.217625,20,3958.25,0.00403734,100000
457,0.353357,33,4173.58,0.0025909,100000
458,0.270736,23,4501.89,0.00204131,100000
459,0.283245,26,4581.97,0.00429007,100000
460,0.300648,26,3882.43,0.00047372,100000
461,0.290204,25,4352.19,0.00237496,100000
462,0.206047,17,4256.34,0.00187507,100000
463,0.288564,26,3966.72,0.00184509,100000
464,0.235809,18,3685.54,0.00299447,100000
465,0.275463,26,4248.38,0.00301621,100000
466,0.296318,27,4955.94,0.00264022,100000
467,0.260188,23,4653.55,0.00194187,100000
468,0.234085,18,3980.25,0.00426455,100000
469,0.221467,16,3868.43,0.00412862,100000
470,0.296393,29,3873.29,0.00262992,100000
471,0.294653,26,3962.68,0.00317744,100000
472,0.254139,21,4100.72,0.00363472,100000
473,0.227141,20,3942.25,0.000937163,100000
474,0.289431,24,4775.87,0.00150997,100000
475,0.245591,20,4725.25,0.00126097,100000
476,0.269294,25,4472.77,0.00345338,100000
477,0.240029,19,4595.81,0.00206621,100000
478,0.260355,24,3334.21,0.00162306,100000
479,0.282992,25,3899.95,0.00362481,100000
480,0.267697,21,3847.26,0.00136143,100000
481,0.236221,21,4112.78,0.00323078,100000
482,0.227795,18,3911.33,0.00202074,100000
483,0.274,26,4024.13,0.00210291,100000
484,0.259158,20,3380.4,0.00249605,100000
485,0.253113,22,4069.28,0.001306,100000
486,0.297867,29,3536.32,0.00237566,100000
487,0.256358,21,3827.25,0.00437686,100000
488,0.33665,30,3497.15,0.00136347,100000
489,0.287306,28,3543.44,0.00300895,100000
490,0.290258,27,3058.34,0.0022949,100000
491,0.315088,26,3344.43,0.0019765,100000
492,0.302798,29,2914.56,0.00258946,100000
493,0.289699,24,3466.34,0.0012418,100000
494,0.173828,12,2852.43,0.00316953,100000
495,0.265122,23,3360.53,0.00296713,100000
496,0.290817,25,3496.25,0.00178328,100000
497,0.251506,21,3576.81,0.00262343,100000
498,0.238676,21,3157.88,0.000836949,100000
499,0.341087,32,3383.74,0.00149083,100000
500,0.257077,21,3137.15,0.00250661,100000
501,0.257968,21,3007.53,0.00130333,100000
502,0.279747,26,3485.54,0.00210198,100000
503,0.298357,27,3061.76,0.00229746,100000
504,0.27031,24,2955.08,0.00284085,100000
505,0.279314,25,4312.07,0.00208557,100000
506,0.279375,23,3362.05,0.00302793,100000
507,0.207421,17,2977.42,0.00349939,100000
508,0.233999,23,3229.18,0.00138789,100000
509,0.267096,22,3459.09,0.00105497,100000
510,0.254172,21,3584.19,0.00290713,100000
511,0.272641,24,3097.51,0.00348297,100000
512,0.285451,25,3517.84,0.00202653,100000
513,0.252013,21,3273.92,0.00173482,100000
514,0.232116,19,3935.62,0.00221392,100000
515,0.278284,26,2961.18,0.00404123,100000
516,0.275622,22,2962.28,0.00128541,100000
517,0.20614,15,3109.89,0.00162056,100000
518,0.249746,22,2794.05,0.00270454,100000
519,0.281858,24,2954.43,0.000487286,100000
520,0.242216,19,2870.36,0.00234326,100000
521,0.255761,24,2953.92,0.00278014,100000
522,0.272155,24,3063.52,0.003603,100000
523,0.265152,20,2743.1,0.00124822,100000
524,0.317132,30,3132.21,0.00410829,100000
525,0.295743,27,3048.75,0.00228471,100000
526,0.247755,21,2990.65,0.00244549,100000
527,0.212058,17,2908.94,0.0017845,100000
528,0.262821,21,2790.29,0.0019527,100000
529,0.319944,29,3131.69,0.00360251,100000
530,0.296004,28,3029.97,0.00187488,100000
531,0.202027,16,3094.91,0.00180076,100000
532,0.348065,33,3594.69,0.00194422,100000
533,0.275748,23,4221.83,0.00340847,100000
534,0.247872,20,3580.14,0.000945474,100000
535,0.252788,21,4259.28,0.00139173,100000
536,0.242245,21,3427.93,0.00158262,100000
537,0.265564,22,3832.18,0.00343308,100000
538,0.294422,28,4192.52,0.00208482,100000
539,0.274473,24,4747.82,0.00128613,100000
540,0.26469,22,4872.64,0.00131551,100000
541,0.290138,29,4709.78,0.00357706,100000
542,0.276979,21,4399.36,0.00219562,100000
543,0.227848,17,4469.44,0.00114273,100000
544,0.199718,15,3804.07,0.00287234,100000
545,0.209796,18,4324.2,0.00331134,100000
546,0.316607,28,4236.63,0.00295434,100000
547,0.256275,23,4259.79,0.00281967,100000
548,0.314548,26,3491.8,0.00127532,100000
549,0.204477,17,4420.45,0.00310738,100000
550,0.261068,24,4363.08,0.00220583,100000
551,0.291034,22,4499.28,0.00216299,100000
552,0.206753,16,3382.6,0.00270686,100000
553,0.264145,23,4052.04,0.0022866,100000
554,0.266195,23,4664,0.00377259,100000
555,0.208306,16,4235.79,0.00274771,100000
556,0.248441,21,3614.02,0.00179876,100000
557,0.279059,21,3866.09,0.00131496,100000
558,0.221318,19,4356.22,0.00261578,100000
559,0.265994,21,4698.68,0.00434435,100000
560,0.248976,24,4705.26,0.00173402,100000
561,0.259942,20,4479.15,0.00174559,100000
562,0.291302,25,4695.34,0.00138677,100000
563,0.233294,20,4465.78,0.00253066,100000
564,0.307422,28,4878.65,0.0011373,100000
565,0.287133,26,4694.3,0.00225515,100000
566,0.225584,19,4708.24,0.00254361,100000
567,0.256808,21,4621.34,0.00310614,100000
568,0.206009,15,4094.98,0.000952855,100000
569,0.251606,19,3769.25,0.00294149,100000
570,0.281979,26,4193.08,0.00308698,100000
571,0.260694,20,3734.81,0.00269831,100000
572,0.256423,23,4373.18,0.00140169,100000
573,0.229457,19,4378.01,0.000381035,100000
574,0.3333,31,4583.15,0.00197715,100000
575,0.314303,27,4730.17,0.000671299,100000
576,0.255885,22,4274.06,6.35029e-06,100000
577,0.231806,20,4358.57,0.00283583,100000
578,0.233601,15,4583.17,0.00380675,100000
579,0.187448,15,4289.74,0.00244209,100000
580,0.354369,31,4907.1,0.000681903,100000
581,0.232059,21,4530.44,0.00221575,100000
582,0.27184,22,4482.31,0.00214101,100000
583,0.240148,19,4482.25,0.00194383,100000
584,0.294319,28,4593.68,0.00212191,100000
585,0.291096,26,4713.02,0.00326251,100000
586,0.324641,28,4748.9,0.0023225,100000
587,0.274408,23,4512.12,0.00273241,100000
588,0.230582,20,4483.35,0.0030152,100000
589,0.232151,17,4538.08,0.00201144,100000
590,0.24517,22,4542.05,0.00362817,100000
591,0.277634,23,4682.07,0.000576895,100000
592,0.298274,25,4668.17,0.000618984,100000
593,0.199468,14,4451,0.00509175,100000
594,0.232921,20,4407.78,0.00319128,100000
595,0.269301,24,4537.28,0.000740823,100000
596,0.207362,14,4402.93,0.00175659,100000
597,0.240574,21,3744.77,0.00297566,100000
598,0.269516,26,4677.14,0.00262097,100000
599,0.288693,23,4747.04,0.00180295,100000
600,0.310232,29,4667.09,0.000513405,100000
601,0.225468,18,4610.43,0.00295225,100000
602,0.272753,25,4677.87,0.00112268,100000
603,0.262247,19,4708.57,0.00323612,100000
604,0.263228,24,4629.37,0.00204872,100000
605,0.217889,19,4532.5,0.00311776,100000
606,0.267338,21,4531.79,0.00292226,100000
607,0.219314,19,4476.96,0.00208603,100000
